objectid,stopid,main_street,cross_street,direction,benches,lat,lon
7267,10007,MONTROSE RD,# 15151,N,0,25.912909,-80.332891
7268,8385,BISCAYNE BD,NE 87 ST,N,1,25.855632,-80.184829
7269,8386,BISCAYNE BD,NE 91 ST,NE,1,25.858831,-80.183261
7270,8387,BISCAYNE BD,NE 93 ST,NE,1,25.861137,-80.181346
7271,8388,BISCAYNE BD,0P # 9510,NE,0,25.863031,-80.179787
7272,8389,BISCAYNE BD,NE 96 ST,N,1,25.864509,-80.17855
7273,8390,BISCAYNE BD,NE 98 ST,N,0,25.865779,-80.177543
7274,8391,BISCAYNE BD,# 10055,NE,0,25.868425,-80.175386
7275,8392,BISCAYNE BD,NE 104 ST,NE,0,25.870828,-80.17342
7276,8393,BISCAYNE BD,NE 105 ST,NE,1,25.872293,-80.172239
7277,8394,BISCAYNE BD,NE 104 ST,SW,0,25.870115,-80.174264
7278,8395,BISCAYNE BD,NE 101 ST,SW,1,25.86866,-80.175409
7279,8396,BISCAYNE BD,NE 99 ST,SW,0,25.866474,-80.177184
7280,8397,BISCAYNE BD,NE 97 ST,SW,0,25.864842,-80.178499
7281,8398,BISCAYNE BD,NE 96 ST,SW,0,25.864245,-80.179048
7282,8399,BISCAYNE BD,NE 95 ST,SW,0,25.86301,-80.180016
7283,8400,BISCAYNE BD,NE 93 ST,SW,0,25.860623,-80.182007
7284,8401,BISCAYNE BD,NE 91 ST,SW,1,25.858632,-80.183691
7285,8402,BISCAYNE BD,NE 87 ST,S,0,25.85546,-80.184997
7286,8403,NE 6 AV,NE 90 ST,N,0,25.857393,-80.184918
7287,8404,NE 6 AV,NE 91 ST (CLUB DR),N,1,25.858823,-80.184985
7288,8405,NE 6 AV,NE 94 ST,N,0,25.861652,-80.185108
7289,8406,NE 6 AV,NE 96 ST,N,0,25.863517,-80.185187
7290,8407,NE 6 AV,NE 98 ST,N,0,25.865488,-80.185296
7291,8408,NE 6 AV,GRAND CONCOURSE,N,0,25.867312,-80.185377
7292,8409,NE 6 AV,NE 103 ST,N,0,25.869838,-80.185476
7293,8410,NE 6 AV,NE 105 ST,N,0,25.872023,-80.185594
7294,8411,NE 6 AV,NE 105 ST,S,0,25.871623,-80.185729
7295,8412,NE 6 AV,NE 103 ST,S,0,25.870182,-80.185652
7296,8413,NE 6 AV,GRAND CONCOURSE,S,0,25.867138,-80.18551
7297,8414,NE 6 AV,NE 5 AV RD,S,0,25.865532,-80.185449
7298,8415,NE 6 AV,NE 96 ST,S,1,25.863369,-80.185366
7299,8416,NE 6 AV,NE 94 ST,S,0,25.861668,-80.185278
7300,8417,NE 6 AV,NE 92 ST,S,0,25.860049,-80.185204
7301,8418,NE 6 AV,NE 90 ST,S,0,25.85778,-80.185101
7302,8419,NE 2 AV,NE 92 ST,N,0,25.859359,-80.193167
7303,8420,NE 2 AV,NE 94 ST,N,0,25.861241,-80.19325
7304,8421,NE 2 AV,NE 96 ST,N,1,25.863897,-80.193349
7305,8422,NE 2 AV,NE 100 ST,N,1,25.867356,-80.193505
7306,8423,NE 2 AV,NE 103 ST,N,1,25.869472,-80.193591
7307,8424,NE 2 AV,NE 105 ST,N,0,25.87131,-80.193668
7308,8425,NE 2 AV,NE 115 ST,S,0,25.880497,-80.194257
7309,8426,NE 2 AV,NE 114 ST,S,0,25.879043,-80.194187
7310,8427,NE 2 AV,NE 111 ST,S,0,25.877263,-80.1941
7311,8428,NE 2 AV,NE 109 ST,S,0,25.875398,-80.194021
7312,8429,NE 2 AV,NE 107 ST,S,0,25.872865,-80.193906
7313,8430,NE 2 AV,NE 105 ST,S,0,25.871273,-80.193843
7314,8431,NE 2 AV,NE 103 ST,S,1,25.869837,-80.193785
7315,8432,NE 2 AV,NE 101 ST,S,1,25.867674,-80.193696
7316,8433,NE 2 AV,NE 98 ST,S,1,25.865078,-80.19359
7317,8434,NE 2 AV,NE 95 ST,S,1,25.862228,-80.193464
7318,8435,NE 2 AV,NE 93 ST,S,0,25.86076,-80.19341
7319,8436,N MIAMI AV,NE 96 ST,N,0,25.863223,-80.197413
7320,8437,N MIAMI AV,NE 98 ST,N,0,25.865001,-80.197476
7321,8438,N MIAMI AV,NE 100 ST,N,0,25.867166,-80.197575
7322,8439,N MIAMI AV,NE 103 ST,N,1,25.869379,-80.197663
7323,8440,N MIAMI AV,NE 106 ST,N,0,25.872493,-80.197848
7324,8441,N MIAMI AV,NE 109 ST,N,0,25.874927,-80.197954
7325,8442,N MIAMI AV,NE 111 ST,N,0,25.877419,-80.198056
7326,8443,N MIAMI AV,NE 115 ST,N,0,25.880441,-80.198173
7327,8444,N MIAMI AV,NW 115 ST,S,0,25.880129,-80.198276
7328,8445,N MIAMI AV,NW 111 ST,S,0,25.877084,-80.198154
7329,8446,N MIAMI AV,NW 109 ST,S,0,25.875362,-80.198067
7330,8447,N MIAMI AV,NW 106 ST,S,0,25.871979,-80.19791
7331,8448,N MIAMI AV,NW 103 ST,S,1,25.869917,-80.197873
7332,8449,N MIAMI AV,NW 100 ST,S,0,25.866415,-80.197719
7333,8450,N MIAMI AV,NW 98 ST,S,0,25.864824,-80.197663
7334,8451,N MIAMI AV,NW 95 ST,S,0,25.862973,-80.197591
7335,8452,NW 2 AV,NW 91 ST,N,0,25.858878,-80.201372
7336,8453,NW 2 AV,NW 93 ST,N,0,25.86051,-80.20144
7337,8454,NW 2 AV,NW 95 ST,N,0,25.861925,-80.201489
7338,8455,NW 2 AV,NW 95 ST,S,0,25.861626,-80.201571
7339,8456,NW 2 AV,NW 93 ST,S,0,25.860455,-80.201519
7340,8457,NW 2 AV,NW 91 ST,S,0,25.858624,-80.201443
7341,8458,NW 91 ST,N MIAMI AV,W,0,25.858551,-80.197877
7342,8459,NW 91 ST,NW 1 AV,W,0,25.858493,-80.199542
7343,8460,NE 95 ST,N MIAMI AV,W,0,25.86243,-80.197285
7344,8461,NW 95 ST,NW 2 AV,E,0,25.862041,-80.202058
7345,8462,NW 95 ST,N MIAMI AV,E,0,25.86226,-80.197815
7346,262,NE 96 ST,NE 2 AV,E,1,25.863465,-80.192712
7347,8463,NE 96 ST,NE 3 AV,E,0,25.86351,-80.191147
7348,8464,NE 96 ST,NE 4 AV,E,0,25.863582,-80.188942
7349,8465,NE 96 ST,NE 6 AV,E,0,25.863681,-80.185647
7350,8466,NE 96 ST,CLUB DR,E,0,25.863757,-80.183391
7351,8467,NE 96 ST,NE 8 AV,E,0,25.863831,-80.180991
7352,8471,NE 96 ST,NE 8 AV,W,0,25.863984,-80.181045
7353,8472,NE 96 ST,CLUB DR,W,0,25.863902,-80.183438
7354,8473,NE 96 ST,NE 6 AV,W,1,25.863851,-80.185568
7355,8474,NE 96 ST,NE 4 AV,W,0,25.863718,-80.189736
7356,8475,NE 96 ST,NE 3 AV,W,0,25.863649,-80.191916
7357,10008,SE 8 AV,S ROYAL POINCIANA BLVD,N,0,25.809728,-80.264527
7358,8477,EAST DR,LABARON DR,N,0,25.811322,-80.272779
7359,8478,EAST DR,EASTWARD DR,N,0,25.813531,-80.272859
7360,8479,EAST DR,S ROYAL POINCIANA BD,N,0,25.815412,-80.272934
7361,10009,EAST DR,S ROYAL POINCIANA BLVD,S,0,25.815354,-80.273085
7362,8480,EAST DR,EASTWARD DR,S,0,25.81373,-80.272954
7363,8481,EAST DR,LABARON DR,S,0,25.810802,-80.272837
7364,8482,SOUTH DR,OAKWOOD DR,N,0,25.809876,-80.279806
7365,8483,SOUTH DR,LABARON DR,N,0,25.811878,-80.279884
7366,8484,SOUTH DR,EASTWARD DR,N,0,25.81364,-80.27995
7367,8485,SOUTH DR,PINECREST DR,NW,1,25.815051,-80.279942
7368,8486,SOUTH DR,MORNINGSIDE DR,N,0,25.817437,-80.280075
7369,8487,SOUTH DR,S ROYAL POINCIANA BD,N,0,25.820332,-80.280164
7370,8488,SOUTH DR,S ROYAL POINCIANA BD,S,1,25.820307,-80.280337
7371,8489,SOUTH DR,MORNINGSIDE DR,S,0,25.816944,-80.280149
7372,8490,SOUTH DR,PINECREST DR,S,1,25.8156,-80.280131
7373,8491,SOUTH DR,EASTWARD DR,S,0,25.8129,-80.280005
7374,8492,SOUTH DR,LA BARON DR,S,0,25.811482,-80.279954
7375,8493,SOUTH DR,OAKWOOD DR,S,0,25.809893,-80.2799
7376,8494,SOUTH DR,NW 36 ST,S,1,25.808452,-80.279861
7377,8495,HAMMOND DR,S MELROSE DR,N,0,25.815167,-80.301355
7378,8623,NE 12 AV,NE 159 ST,N,0,25.921494,-80.175751
7379,8624,NE 12 AV,NE 160 ST,N,1,25.922815,-80.17587
7380,8625,NE 10 AV,NE 175 ST,N,1,25.936681,-80.180425
7381,8626,NE 10 AV,NE 177 TE,N,1,25.938306,-80.18049
7382,8627,NE 10 AV,NE 180 TE,N,1,25.941154,-80.180623
7383,8628,NE 10 AV,NE 183 ST,N,2,25.943184,-80.181059
7384,8629,NE 10 AV,NE 181 ST,S,0,25.941686,-80.180726
7385,8630,NE 10 AV,NE 179 TE,S,0,25.940516,-80.180676
7386,8631,NE 10 AV,NE 177 ST,S,1,25.938293,-80.18058
7387,8632,NE 10 AV,NE 169 ST,S,1,25.930794,-80.180346
7388,8633,NE 6 AV,NE 167 ST,N,2,25.929213,-80.188198
7389,8634,NE 6 AV,NE 170 ST,N,0,25.931764,-80.188313
7390,8635,NE 6 AV,NE 172 ST,N,0,25.933257,-80.18837
7391,8636,NE 6 AV,NE 181 ST,S,1,25.940862,-80.188876
7392,8637,NE 6 AV,NE 179 DR,S,0,25.939291,-80.188788
7393,8638,NE 6 AV,NE 177 ST,S,1,25.938137,-80.188739
7394,8639,NE 6 AV,NE 175 ST,S,1,25.935352,-80.188629
7395,8640,NE 6 AV,NE 172 ST,S,1,25.933261,-80.18854
7396,8641,NE 6 AV,NE 170 ST,S,1,25.931129,-80.188455
7397,8642,NE 6 AV,OP # 16811,S,2,25.930265,-80.188425
7398,8643,NE 159 ST,NE 16 AV,E,0,25.922046,-80.168077
7399,8644,N MIAMI BEACH BLVD,# 900,SE,2,25.928353,-80.18238
7400,8645,N MIAMI BEACH BLVD,NE 10 AV,SE,2,25.927048,-80.180305
7401,8646,NE 163 ST,NE 12 AV,E,1,25.925304,-80.175517
7402,8647,NE 163 ST,NE 14 AV,E,1,25.925439,-80.172535
7403,8648,NE 163 ST,MIAMI DR,E,2,25.925583,-80.169179
7404,8649,NE 163 ST,NE 17 AV,E,1,25.92575,-80.165549
7405,8650,NE 163 ST,NE 18 CT,E,1,25.925837,-80.16299
7406,8651,NE 163 ST,NE 19 CT,E,2,25.925856,-80.161564
7407,8652,NE 163 ST,NE 20 AV,E,1,25.925897,-80.159678
7408,8653,NE 163 ST,NE 21 AV,E,2,25.925955,-80.157423
7409,8654,NE 163 ST,NE 22 AV,E,2,25.925972,-80.155565
7410,8655,NE 163 ST,NE 35 AV,SW,2,25.929172,-80.134349
7411,8656,NE 163 ST,NE 35 AV,SW,2,25.928694,-80.135428
7412,8657,NE 163 ST,INTERAMA BD,SW,2,25.927883,-80.137018
7413,8658,NE 163 ST,# 3067,W,2,25.926849,-80.13918
7414,8659,NE 163 ST,AT # 2935,W,2,25.926553,-80.141476
7415,8660,NE 163 ST,NE 28 AV,W,2,25.926452,-80.143883
7416,8661,NE 163 ST,NE 26 AV,W,2,25.926342,-80.146526
7417,640,PARKING LOT,RAMP,W,1,25.926223,-80.15275
7418,8662,NE 163 ST,NE 23 AV,W,2,25.926273,-80.154976
7419,8663,NE 163 ST,NE 22 AV,W,2,25.926219,-80.156612
7420,8664,NE 163 ST,NE 21 AV,W,1,25.926172,-80.158775
7421,8665,NE 163 ST,NE 20 AV,W,1,25.926143,-80.1604
7422,8666,NE 163 ST,NE 19 AV,W,1,25.926104,-80.161687
7423,8667,NE 163 ST,NE 18 AV,W,1,25.926066,-80.163691
7424,8668,NE 163 ST,NE 17 AV,W,1,25.925979,-80.165816
7425,8669,NE 163 ST,NE 16 AV,W,1,25.925883,-80.167788
7426,524,NE 163 ST,NE 15 AV,W,2,25.925803,-80.169811
7427,8670,NE 163 ST,NE 12 AV,W,1,25.925573,-80.176836
7428,8671,N MIAMI BEACH BLVD,NE 10 AV,NW,2,25.927084,-80.179933
7429,654,NE 164 ST,NE 15 AV,E,0,25.92656,-80.169581
7430,8672,NE 164 ST,NE 16 AV,E,0,25.92679,-80.1678
7431,8673,NE 164 ST,NE 17 AV,E,0,25.926913,-80.165643
7432,8674,NE 164 ST,NE 18 AV,E,1,25.926973,-80.164229
7433,8675,NE 164 ST,NE 20 AV,E,2,25.927081,-80.160215
7434,8676,NE 164 ST,NE 21 AV,E,1,25.927124,-80.158211
7435,8677,NE 164 ST,NE 22 AV,E,0,25.927125,-80.156513
7436,8678,NE 164 ST,NE 22 AV,W,0,25.927306,-80.15641
7437,8679,NE 164 ST,NE 21 AV,W,0,25.927209,-80.158335
7438,8680,NE 164 ST,NE 20 AV,W,0,25.927172,-80.16023
7439,8681,NE 164 ST,NE 19 AV,W,0,25.927139,-80.162554
7440,8682,NE 164 ST,NE 17 AV,W,1,25.927024,-80.166289
7441,641,RAMP,,W,0,25.926704,-80.169389
7442,8683,NE 167 ST,NE 9 AV,W,0,25.928883,-80.182353
7443,8496,HAMMOND DR,CORYDON DR,N,0,25.817121,-80.301405
7444,8497,HAMMOND DR,WESTWARD DR,N,0,25.82051,-80.301495
7445,8498,HAMMOND DR,LINWOOD DR,S,0,25.81848,-80.30153
7446,8499,HAMMOND DR,FLAGLER DR,S,1,25.815731,-80.301446
7447,8500,HAMMOND DR,GLENDALE DR,S,0,25.813641,-80.301397
7448,8501,HAMMOND DR,NW 41 ST,S,0,25.811823,-80.301354
7449,8502,SERVICE RD,NW 42 AV,NE,0,25.806761,-80.263538
7450,66,NW 36 ST,COOLIDGE DR,W,2,25.808483,-80.265315
7451,8503,NW 36 ST,RAGAN ST,W,1,25.808409,-80.268128
7452,8504,NW 36 ST,FORREST DR,W,2,25.808353,-80.270093
7453,587,NW 36 ST,EAST DR,W,1,25.808296,-80.272452
7454,8505,NW 36 ST,MINOLA DR,W,1,25.808218,-80.275259
7455,8506,NW 36 ST,DE SOTO DR,W,2,25.808135,-80.277227
7456,8507,NW 36 ST,SOUTH DR,W,1,25.808052,-80.279649
7457,754,NW 36 ST,PALMETTO DR,W,1,25.807979,-80.281604
7458,8508,NW 36 ST,# 5375,W,0,25.807931,-80.283571
7459,8509,NW 36 ST,5400 BLOCK,W,1,25.807863,-80.285334
7460,288,NW 36 ST,NW 57 AV,W,1,25.807762,-80.287995
7461,55,NW 36 ST,NW 42 AV,E,1,25.808277,-80.26403
7462,8510,NW 41 ST,NW 62 AV,W,0,25.811715,-80.297511
7463,8511,NW 41 ST,HAMMOND DR,W,0,25.811718,-80.301003
7464,8512,WESTWARD DR,APACHE ST,E,1,25.820658,-80.299368
7465,8513,WESTWARD DR,IROQUOIS ST,E,0,25.820666,-80.296149
7466,8514,WESTWARD DR,SHADOW WAY,E,0,25.820667,-80.293403
7467,8515,WESTWARD DR,ALBATROSS ST,E,0,25.820662,-80.289372
7468,8516,WESTWARD DR,ESPLANADE DR,E,0,25.820669,-80.287477
7469,8517,WESTWARD DR,PARK ST,E,1,25.820976,-80.2845
7470,8518,WESTWARD DR,CURTISS PKWY,E,0,25.821197,-80.282332
7471,8519,WESTWARD DR,CROSS ST,W,1,25.821317,-80.283518
7472,8520,WESTWARD DR,MORNINGSIDE DR,W,0,25.821047,-80.286112
7473,8521,WESTWARD DR,FERN WY,W,0,25.820881,-80.29037
7474,8522,WESTWARD DR,SHADOW WY,W,0,25.820878,-80.293412
7475,8523,WESTWARD DR,CHEROKEE ST,W,0,25.820874,-80.295434
7476,8524,WESTWARD DR,CHIPPEWA ST,W,0,25.820868,-80.298801
7477,8525,WESTWARD DR,HAMMOND DR,W,0,25.82086,-80.301245
7478,10010,CANAL ST,CURTISS PKWY,W,0,25.822604,-80.28115
7479,9463,N ROYAL POINCIANA BD,CURTISS PKWY,E,0,25.821909,-80.282127
7480,67,CANAL ST,CURTISS PKWY,NW,2,25.822162,-80.28054
7481,8526,MIAMI SPRINGS CR,CURTISS PY,E,0,25.820708,-80.281577
7482,8527,79 STCY,HARBOR ISLAND DR,E,0,25.848325,-80.158863
7483,8528,79 STCY,ADVENTURE AV,E,0,25.848521,-80.154375
7484,8529,79 STCY,HISPANOLA AV,E,0,25.848661,-80.15027
7485,8530,79 STCY,# 1800,E,1,25.848274,-80.148339
7486,8531,79 STCY,E TREASURE DR,E,0,25.848169,-80.146583
7487,8532,79 STCY,E TREASURE DR,W,0,25.848348,-80.146939
7488,8533,79 STCY,OP # 1800,W,1,25.848563,-80.148253
7489,8534,79 STCY,HISPANOLA AV,W,1,25.848927,-80.150716
7490,8535,79 STCY,ADVENTURE AV,W,0,25.848817,-80.154526
7491,8536,79 STCY,HARBOR ISLAND DR,W,0,25.848667,-80.158332
7492,8537,NE 35 AV,NE 164 ST,N,2,25.930976,-80.135947
7493,8538,NE 35 AV,NE 166 ST,N,0,25.932849,-80.13711
7494,8539,NE 35 AV,NE 168 ST,N,0,25.934894,-80.137242
7495,8540,NE 35 AV,NE 170 ST,S,1,25.936547,-80.137531
7496,8541,NE 35 AV,NE 168 ST,S,0,25.934996,-80.13746
7497,8542,NE 35 AV,NE 167 ST,S,0,25.933378,-80.137373
7498,8543,NE 35 AV,NE 165 ST,SE,0,25.931864,-80.136851
7499,8544,NE 35 AV,NE 164 ST,SE,2,25.929767,-80.135505
7500,8545,BISCAYNE BD,NE 135 ST,N,2,25.900928,-80.160055
7501,8546,BISCAYNE BD,# 13675,N,2,25.901838,-80.159775
7502,8547,BISCAYNE BD,OP # 13702,N,2,25.902348,-80.159619
7503,8548,BISCAYNE BD,NE 139 ST,N,2,25.903766,-80.159184
7504,8549,BISCAYNE BD,NE 140 ST,N,2,25.906177,-80.158439
7505,8550,BISCAYNE BD,NE 143 ST,N,2,25.908558,-80.157759
7506,8551,BISCAYNE BD,NE 146 ST,N,2,25.910239,-80.157262
7507,8552,BISCAYNE BD,NE 163 ST,N,2,25.927352,-80.153157
7508,8553,BISCAYNE BD,NE 172 ST,N,2,25.935674,-80.150441
7509,8554,BISCAYNE BD,NE 172 ST,S,2,25.935569,-80.150879
7510,35,BISCAYNE BD,NE 163 ST,S,0,25.925406,-80.154255
7511,8555,BISCAYNE BD,NE 146 ST,S,2,25.910182,-80.157598
7512,8556,BISCAYNE BD,NE 144 ST,S,2,25.908317,-80.158155
7513,8557,BISCAYNE BD,# 14100,S,2,25.906305,-80.158725
7514,8558,BISCAYNE BD,# 13700,S,2,25.903052,-80.159721
7515,8559,BISCAYNE BD,NE 135 ST,S,2,25.900879,-80.160399
7516,1313,NE 19 AV,NE 183 ST,S,1,25.943767,-80.162915
7517,8567,NE 19 AV,NE 181 ST,S,1,25.942324,-80.162848
7518,8568,NE 19 AV,NE 179 ST,S,1,25.940785,-80.162783
7519,8569,NE 19 AV,NE 177 ST,S,0,25.938568,-80.162692
7520,8570,NE 19 AV,NE 175 ST,S,1,25.937262,-80.162658
7521,8571,NE 19 AV,NE 173 ST,S,1,25.935007,-80.16253
7522,8572,NE 19 AV,NE 171 ST,S,1,25.933799,-80.162536
7523,8573,NE 19 AV,NE 169 ST,S,0,25.931052,-80.162349
7524,8574,NE 19 AV,NE 167 ST,S,1,25.929347,-80.16229
7525,8575,NE 19 AV,NE 164 ST,N,1,25.927463,-80.161898
7526,8576,NE 19 AV,NE 167 ST,N,0,25.929406,-80.161981
7527,8577,NE 19 AV,NE 169 ST,N,1,25.931816,-80.162099
7528,8578,NE 19 AV,NE 171 ST,N,1,25.93368,-80.162192
7529,8579,NE 19 AV,NE 173 ST,N,0,25.935359,-80.162273
7530,8580,NE 19 AV,NE 175 ST,N,1,25.936916,-80.162337
7531,8581,NE 19 AV,NE 177 ST,N,1,25.938724,-80.162428
7532,8582,NE 19 AV,NE 179 ST,N,0,25.94059,-80.162514
7533,8583,NE 19 AV,NE 181 ST,N,1,25.942325,-80.162591
7534,8584,NE 18 AV,NE 185 ST,N,2,25.946332,-80.164938
7535,8585,NE 18 AV,NE 186 ST,N,1,25.94745,-80.165026
7536,8586,NE 16 AV,NE 151 TE,N,1,25.914927,-80.167461
7537,8587,NE 16 AV,NE 152 TE,N,0,25.916391,-80.167534
7538,8588,NE 16 AV,NE 154 TE,N,1,25.917913,-80.167608
7539,8589,NE 16 AV,NE 157 TE,N,1,25.920525,-80.167723
7540,8590,NE 16 AV,NE 159 ST,N,0,25.921693,-80.167768
7541,8591,NE 16 AV,NE 157 TE,S,1,25.920435,-80.167795
7542,8592,NE 16 AV,NE 154 TE,S,1,25.917866,-80.167692
7543,8593,NE 16 AV,NE 153 TE,S,1,25.916652,-80.167636
7544,8594,NE 16 AV,NE 151 TE,S,0,25.915024,-80.16756
7545,8595,NE 15 AV,NE 159 ST,N,0,25.922457,-80.169824
7546,8596,NE 15 AV,NE 162 ST,N,0,25.925018,-80.169935
7547,8597,NE 15 AV,NE 167 ST,N,1,25.929927,-80.170093
7548,8598,NE 15 AV,NE 170 ST,N,1,25.931748,-80.170235
7549,8599,NE 15 AV,NE 173 ST,N,1,25.935081,-80.170364
7550,8600,NE 15 AV,NE 175 ST,N,0,25.936581,-80.170413
7551,8601,NE 15 AV,NE 177 ST,N,0,25.938862,-80.170505
7552,8602,NE 15 AV,NE 179 ST,N,1,25.940123,-80.170512
7553,8603,NE 15 AV,NE 181 ST,N,1,25.942301,-80.170623
7554,8604,NE 15 AV,NE 183 ST,N,1,25.943746,-80.170688
7555,8605,NE 15 AV,NE 183 ST,S,1,25.943409,-80.170777
7556,8606,NE 15 AV,NE 181 ST,S,1,25.941997,-80.170713
7557,8607,NE 15 AV,NE 179 ST,S,0,25.94001,-80.170632
7558,8608,NE 15 AV,NE 177 ST,S,0,25.938303,-80.17059
7559,8609,NE 15 AV,NE 175 ST,S,1,25.936576,-80.170507
7560,8610,NE 15 AV,NE 173 ST,S,1,25.934989,-80.170446
7561,8611,NE 15 AV,NE 171 ST,S,1,25.933496,-80.1704
7562,8612,NE 15 AV,NE 170 ST,S,1,25.931699,-80.170333
7563,8613,NE 15 AV,NE 162 ST,S,2,25.924834,-80.170019
7564,8614,NE 15 AV,NE 159 ST,S,1,25.922305,-80.169896
7565,8615,NE 12 AV,NE 163 ST,S,0,25.925003,-80.176081
7566,8616,NE 12 AV,NE 160 ST,S,1,25.922592,-80.175951
7567,8617,NE 12 AV,NE 157 ST,S,0,25.919761,-80.175798
7568,8618,NE 12 AV,NE 154 ST,S,1,25.916983,-80.175687
7569,8619,NE 12 AV,NE 151 ST,S,0,25.914457,-80.17557
7570,8620,NE 12 AV,NE 151 ST,N,0,25.914711,-80.175477
7571,8621,NE 12 AV,NE 154 ST,N,1,25.916945,-80.175584
7572,8622,NE 12 AV,NE 157 ST,N,0,25.919779,-80.175687
7573,8166,SW 8 ST,SW 65 AV,W,1,25.763225,-80.302096
7574,8167,SW 8 ST,SW 67 AV,W,2,25.763188,-80.303696
7575,8168,SW 8 ST,SW 68 AV,W,2,25.76311,-80.306393
7576,8169,SW 8 ST,SW 69 AV,W,1,25.763047,-80.307603
7577,8170,SW 8 ST,SW 71 AV,W,1,25.762973,-80.309673
7578,8171,SW 8 ST,SW 71 PL,W,2,25.76291,-80.311436
7579,8172,SW 8 ST,SW 73 AV,W,1,25.762854,-80.313087
7580,8173,SW 8 ST,SW 73 CT,W,0,25.762911,-80.314805
7581,4550,SW 8 ST,FLAGAMI BD,W,0,25.762772,-80.316672
7582,8174,SW 8 ST,SW 36 CT,E,1,25.764606,-80.254464
7583,8175,SW 8 ST,SW 35 AV,E,2,25.764686,-80.251617
7584,8176,SW 8 ST,SW 33 AV,E,2,25.764765,-80.249412
7585,1003,SW 8 ST,SW 32 AV,E,1,25.764837,-80.24713
7586,8177,SW 8 ST,SW 31 CT,E,1,25.764887,-80.245373
7587,8178,SW 8 ST,SW 30 AV,E,2,25.764951,-80.243327
7588,8179,SW 8 ST,SW 29 CT,E,2,25.765006,-80.241227
7589,76,SW 8 ST,SW 27 AV,E,1,25.765071,-80.239374
7590,8180,SW 8 ST,SW 25 AV,E,2,25.765147,-80.236564
7591,8181,SW 8 ST,SW 24 AV,E,1,25.765221,-80.234603
7592,8182,SW 8 ST,SW 23 AV,E,1,25.765275,-80.232474
7593,8183,SW 8 ST,SW 22 AV,E,2,25.765317,-80.230937
7594,8184,SW 8 ST,SW 20 AV,E,1,25.76539,-80.228274
7595,8185,SW 8 ST,SW 19 AV,E,2,25.765435,-80.22637
7596,8186,SW 8 ST,SW 18 AV,E,1,25.765492,-80.224329
7597,8187,SW 8 ST,SW 17 AV,E,2,25.765546,-80.222259
7598,8188,SW 8 ST,SW 15 AV,E,1,25.765634,-80.219299
7599,8189,SW 8 ST,SW 13 CT,E,1,25.765683,-80.217675
7600,8190,SW 8 ST,SW 12 CT,E,2,25.765745,-80.215553
7601,77,SW 8 ST,SW 12 AV,E,1,25.765786,-80.214104
7602,8191,SW 8 ST,SW 10 AV,E,1,25.765867,-80.211226
7603,8192,SW 8 ST,SW 9 AV,E,2,25.765866,-80.209071
7604,8194,SW 8 ST,SW 7 AV,E,1,25.765982,-80.205446
7605,8195,SW 8 ST,SW 5 AV,E,2,25.766063,-80.20257
7606,8196,SW 8 ST,SW 2 AV,E,1,25.766185,-80.197878
7607,594,SE 8 ST,SE 1 AVE,E,0,25.766386,-80.192314
7608,1084,SE 8 ST,BRICKELL AV,E,0,25.766143,-80.191036
7609,8197,SE 8 ST,BRICKELL AV,E,0,25.76596,-80.190105
7610,1085,BRICKELL KEY,MANDARIN ORIENTAL,S,0,25.765596,-80.184672
7611,8198,SE 8 ST,EXIT GATE-BRKEY,SW,0,25.766039,-80.185764
7612,8199,SE 10 ST,SE 1 AV,W,0,25.764542,-80.192713
7613,8200,SE 10 ST,S MIAMI AV,W,0,25.764536,-80.193089
7614,8201,SW 11 ST,SW 3 AV,W,0,25.763437,-80.198725
7615,8202,SW 11 ST,SW 6 AV,W,1,25.763238,-80.203713
7616,8203,SW 11 ST,SW 7 AV,W,1,25.763176,-80.205322
7617,8204,SW 11 ST,SW 8 AV,W,1,25.763143,-80.206916
7618,8205,SW 11 ST,SW 7 AV,E,1,25.763077,-80.205919
7619,8206,SW 11 ST,SW 18 AVRD,E,0,25.763148,-80.203733
7620,8207,SW 11 ST,SW 2 AV,E,0,25.763302,-80.197547
7621,1119,SE 13 ST,BRICKELL AV,W,1,25.761743,-80.192473
7622,8208,SW 13 ST,S MIAMI AV,W,0,25.761683,-80.193517
7623,8209,SW 13 ST,SW 1 AV,W,0,25.761597,-80.195366
7624,186,SW 13 ST,SW 2 AV,W,0,25.761573,-80.197063
7625,8211,SW 13 ST,SW 3 AV,E,0,25.761355,-80.198289
7626,183,SW 13 ST,SW 2 AV,E,0,25.76139,-80.196977
7627,8212,SE 13 ST,S MIAMI AV,E,2,25.76148,-80.19401
7628,8214,SW 15 RD,SW 11 ST,E,0,25.763009,-80.201784
7629,8215,SW 15 RD,SW 13 ST,E,0,25.761674,-80.199517
7630,8216,SW 15 RD,SW 13 ST,W,0,25.761851,-80.199334
7631,8217,SW 15 RD,SW 4 AV,N,0,25.762405,-80.200228
7632,8218,SW 11 ST,SW 5 AV,W,0,25.763339,-80.202156
7633,8219,SW 26 RD,SW 1 AV,SE,2,25.752613,-80.205952
7634,8220,SW 26 RD,S MIAMI AV,E,2,25.751619,-80.205138
7635,8221,SW 26 RD,SW 1 AV,NW,0,25.753276,-80.206298
7636,8222,SW 26 RD,SW 3 AV,NW,0,25.755133,-80.207853
7637,8224,SW 22 ST,SW 34 AV,E,0,25.749921,-80.249295
